Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest3,io.agrest.resolver,ContextAwareRelatedDataResolver,Law of Demeter violation,The tool detected the smell in this method (dataReader) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.resolver.RelatedDataResolver.dataReader; io.agrest.resolver.ContextAwareRelatedDataResolver.delegate
agrest3,io.agrest.resolver,ContextAwareRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (assembleQuery) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.resolver.ContextAwareRootDataResolver.delegate; io.agrest.resolver.RootDataResolver.assembleQuery
agrest3,io.agrest.resolver,ContextAwareRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (fetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.resolver.ContextAwareRootDataResolver.delegate; io.agrest.resolver.RootDataResolver.fetchData
agrest3,io.agrest.resolver,ReaderBasedResolver,Law of Demeter violation,The tool detected the smell in this method (iterableData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgRelationship.isToMany; io.agrest.RelatedResourceEntity.getIncoming
agrest3,io.agrest.resolver,ReaderFactoryBasedResolver,Law of Demeter violation,The tool detected the smell in this method (iterableData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgRelationship.isToMany; io.agrest.RelatedResourceEntity.getIncoming
agrest3,io.agrest.resolver,ThrowingRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (assembleQuery) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getName
agrest3,io.agrest.resolver,ThrowingRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (fetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.select.SelectContext.getEntity; io.agrest.ResourceEntity.getName
agrest3,io.agrest.runtime,AgCoreModule,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 125
agrest3,io.agrest.runtime,AgRuntime,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
agrest3,io.agrest.runtime,AgRuntimeBuilder,Law of Demeter violation,The tool detected the smell in this method (entityOverlay) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.getOrCreateOverlay; io.agrest.meta.AgEntityOverlay.merge
agrest3,io.agrest.runtime,DefaultDeleteBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
agrest3,io.agrest.runtime,DefaultDeleteBuilder,Law of Demeter violation,The tool detected the smell in this method (authorizer) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.overlay; io.agrest.meta.AgEntityOverlay.deleteAuthorizer
agrest3,io.agrest.runtime,DefaultSelectBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
agrest3,io.agrest.runtime,DefaultSelectBuilder,Law of Demeter violation,The tool detected the smell in this method (limit) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.SizeConstraints.fetchLimit; io.agrest.runtime.DefaultSelectBuilder.getOrCreateSizeConstraints
agrest3,io.agrest.runtime,DefaultSelectBuilder,Law of Demeter violation,The tool detected the smell in this method (start) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.DefaultSelectBuilder.getOrCreateSizeConstraints; io.agrest.SizeConstraints.fetchOffset
agrest3,io.agrest.runtime,DefaultSelectBuilder,Law of Demeter violation,The tool detected the smell in this method (entityAttribute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.meta.AgEntity.overlay; io.agrest.meta.AgEntityOverlay.attribute
agrest3,io.agrest.runtime,DefaultSelectBuilder,Law of Demeter violation,The tool detected the smell in this method (entityAttribute) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.processor.BaseProcessingContext.getType; io.agrest.runtime.DefaultSelectBuilder.getContext
agrest3,io.agrest.runtime,DefaultSelectBuilder,Law of Demeter violation,The tool detected the smell in this method (processEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.RootResourceEntity.setData; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest3,io.agrest.runtime,DefaultUpdateBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
agrest3,io.agrest.runtime,DefaultUpdateBuilder,Law of Demeter violation,The tool detected the smell in this method (entityOverlay) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.processor.update.UpdateContext.getSchema; io.agrest.runtime.meta.RequestSchema.addOverlay
agrest3,io.agrest.runtime,AgExceptionMappersTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.AgException; io.agrest.runtime.AgExceptionMappers
agrest3,io.agrest.runtime,AgRuntimeBuilder_ExceptionMappersIT.TestAgExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_ExceptionMappersIT.TestExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_ExceptionMappersIT.TestException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_MaxPathDepthTest,Law of Demeter violation,The tool detected the smell in this method (_default) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_MaxPathDepthTest,Law of Demeter violation,The tool detected the smell in this method (override) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.maxPathDepth; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_MaxPathDepthTest,Law of Demeter violation,The tool detected the smell in this method (overrideZero) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.maxPathDepth; io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest.LocalTestModule,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_ModuleProviderTest.XConverter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_New) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_New) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_New) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_Replace) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_Replace) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineAttribute_Replace) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineRelationshipResolver_Replace) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineRelationshipResolver_New) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
agrest3,io.agrest.runtime,AgRuntimeBuilder_OverlayTest,Law of Demeter violation,The tool detected the smell in this method (overlay_RedefineToMany_Replace) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntimeBuilder.build; io.agrest.runtime.AgRuntime.builder
