Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
agrest,io.agrest.cayenne.cayenne.main.auto,_E8,writeObject,3,1,1,108,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E8,readObject,3,1,1,112,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E8,writeState,6,1,1,116,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E8,readState,6,1,1,124,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,setE8,3,1,1,30,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,getE8,3,1,0,34,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,readPropertyDirectly,0,3,1,38,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,writePropertyDirectly,0,3,2,52,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,writeObject,3,1,1,67,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,readObject,3,1,1,71,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,writeState,4,1,1,75,0,,
agrest,io.agrest.cayenne.cayenne.main.auto,_E9,readState,4,1,1,81,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCBoolean,3,1,0,13,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getE11s,3,1,0,19,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCDate,3,1,0,25,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCDecimal,3,1,0,31,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCTime,3,1,0,37,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCTimestamp,3,1,0,43,0,,
agrest,io.agrest.cayenne.cayenne.main,E10,getCVarchar,3,1,0,49,0,,
agrest,io.agrest.cayenne.cayenne.main,E11,getObjectId,3,1,0,11,0,,
agrest,io.agrest.cayenne.cayenne.main,E11,getAddress,3,1,0,17,0,,
agrest,io.agrest.cayenne.cayenne.main,E11,getName,3,1,0,23,0,,
agrest,io.agrest.cayenne.cayenne.main,E11,getE10,3,1,0,29,0,,
agrest,io.agrest.cayenne.cayenne.main,E14,getPrettyName,3,1,0,14,0,,
agrest,io.agrest.cayenne.cayenne.main,E14,getP7,3,1,0,19,0,,
agrest,io.agrest.cayenne.cayenne.main,E14,setP7,3,1,1,24,0,,
agrest,io.agrest.cayenne.cayenne.main,E20,getName,3,1,0,10,0,,
agrest,io.agrest.cayenne.cayenne.main,E21,getAge,3,1,0,10,0,,
agrest,io.agrest.cayenne.cayenne.main,E21,getName,3,1,0,16,0,,
agrest,io.agrest.cayenne.cayenne.main,E22,mergeTransient,8,3,1,13,0,io.agrest.cayenne.cayenne.main.E22,io.agrest.cayenne.cayenne.main.E22
agrest,io.agrest.cayenne.cayenne.main,E22,getProp1,3,1,0,24,0,,
agrest,io.agrest.cayenne.cayenne.main,E22,setProp1,3,1,1,29,0,,
agrest,io.agrest.cayenne.cayenne.main,E22,getProp2,3,1,0,33,0,,
agrest,io.agrest.cayenne.cayenne.main,E22,setProp2,3,1,1,38,0,,
agrest,io.agrest.cayenne.cayenne.main,E4,getDerived,3,1,0,9,0,,
agrest,io.agrest.cayenne.DELETE,AuthorizerIT,inStack_Allowed,6,1,0,29,1,,
agrest,io.agrest.cayenne.DELETE,AuthorizerIT,inStack_Blocked,7,1,0,43,1,,
agrest,io.agrest.cayenne.DELETE,AuthorizerIT,inRequestAndStack_Allowed,6,1,0,59,1,,
agrest,io.agrest.cayenne.DELETE,AuthorizerIT,inRequestAndStack_Blocked,7,1,0,75,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteAll,5,1,0,32,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteAll_Empty,3,1,0,48,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteById,5,1,0,57,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteById_CompoundId,6,1,0,72,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteById_BadId,5,1,0,86,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,deleteTwice,5,1,0,99,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,delete_UpperCasePK,4,1,0,117,1,,
agrest,io.agrest.cayenne.DELETE,BasicIT,delete_ByParentId,8,1,0,128,1,,
agrest,io.agrest.cayenne.DELETE,NaturalIdIT,singleId,6,1,0,29,1,,
agrest,io.agrest.cayenne.DELETE,NaturalIdIT,multiId,6,1,0,44,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,all_ToMany,6,1,0,30,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,validRel_ToMany,6,1,0,49,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,validRel_ToOne,6,1,0,69,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,validRel_ToOne_All,6,1,0,89,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,invalidRel,3,1,0,108,1,,
agrest,io.agrest.cayenne.DELETE,RelatedIT,noSuchId_Source,3,1,0,116,1,,
agrest,io.agrest.cayenne.DELETE,StagesIT,resetCallbacks,6,1,0,30,0,,
agrest,io.agrest.cayenne.DELETE,StagesIT,deleteAll,9,1,0,38,1,,
agrest,io.agrest.cayenne.DELETE,StagesIT,deleteNone,8,1,0,52,1,,
agrest,io.agrest.cayenne.GET,AgRequestIT,exp_OverrideByAgRequest,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,AgRequestIT,includes_OverrideByAgRequest,4,1,0,46,1,,
agrest,io.agrest.cayenne.GET,AgRequestIT,excludes_OverrideByAgRequest,4,1,0,62,1,,
agrest,io.agrest.cayenne.GET,AgRequestIT,sort_OverrideByAgRequest,4,1,0,81,1,,
agrest,io.agrest.cayenne.GET,AgRequestIT,mapBy_OverrideByAgRequest,4,1,0,98,1,,
agrest,io.agrest.cayenne.GET,BasicIT,basic,4,1,0,37,1,,
agrest,io.agrest.cayenne.GET,BasicIT,idCalledId,4,1,0,50,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byId,4,1,0,62,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byId_Params,5,1,0,78,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byId_NotFound,3,1,0,95,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byId_IncludeRelationship,7,1,0,102,1,,
agrest,io.agrest.cayenne.GET,BasicIT,relationshipSort,5,1,0,123,1,,
agrest,io.agrest.cayenne.GET,BasicIT,relationshipStartLimit,5,1,0,147,1,,
agrest,io.agrest.cayenne.GET,BasicIT,toOne_Null,5,1,0,173,1,,
agrest,io.agrest.cayenne.GET,BasicIT,charPK,4,1,0,190,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byCompoundId,4,1,0,198,1,,
agrest,io.agrest.cayenne.GET,BasicIT,compoundId_PartiallyMapped_DiffPropNames,4,1,0,210,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byCompoundDbId,4,1,0,222,1,,
agrest,io.agrest.cayenne.GET,BasicIT,byId_EscapeLineSeparators,4,1,0,236,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,map,4,1,0,26,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,map_Params,4,1,0,40,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,bare,4,1,0,55,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,list,4,1,0,71,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,list_Params,4,1,0,86,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,in_Array,5,1,0,101,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,notIn_Array,5,1,0,120,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,outer,5,1,0,138,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,outer_Relationship,5,1,0,156,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,outer_To_Many_Relationship,5,1,0,174,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,in_TwoObjects,4,1,0,192,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,in_TwoRelatedObjects,5,1,0,206,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,notIn_ById,5,1,0,224,1,,
agrest,io.agrest.cayenne.GET,CayenneExpIT,notIn_By2Ids,5,1,0,241,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,timestampAsUtilDate,5,1,0,37,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,dateAsUtilDate,5,1,0,47,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,timeAsUtilDate,5,1,0,59,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,sqlTimestamp,5,1,0,69,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,sqlDate,5,1,0,82,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,sqlTime,5,1,0,95,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,byteArray,4,1,0,107,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,_boolean,4,1,0,117,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,_byte,4,1,0,128,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,_short,4,1,0,140,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,_long,4,1,0,152,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,bigInteger,4,1,0,163,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,bigDecimal,4,1,0,174,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,json,4,1,0,185,1,,
agrest,io.agrest.cayenne.GET,ConvertersIT,json_WithOtherProps,4,1,0,204,1,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipelineIT,createBuilder,5,1,1,29,0,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipelineIT,stage_AllStages,7,1,0,35,1,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipelineIT,stage_Composition,13,1,0,56,1,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipeline_DataIT,createBuilder,5,1,1,25,0,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipeline_DataIT,stage,6,1,0,31,1,,
agrest,io.agrest.cayenne.GET,DefaultSelectBuilder_CustomPipeline_DataIT,terminalStage,7,1,0,46,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,addOverlay,12,1,1,38,0,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,exclude,4,1,0,63,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineAttribute_Transient,4,1,0,74,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineAttribute_AdHocRelated,5,1,0,87,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineAttribute_AdHoc,4,1,0,100,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineToOne_AdHoc,4,1,0,113,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineToMany_AdHoc,4,1,0,129,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineToOne_Replaced,4,1,0,145,1,,
agrest,io.agrest.cayenne.GET,EntityOverlayIT,redefineAttribute_Replaced,4,1,0,161,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,defaultIncludes,4,1,0,36,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,includes,4,1,0,51,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlay_NoReaderCaching,5,1,0,65,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,requestOverlaidProperties_ConstrainedEntity,5,1,0,86,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidRelationship,5,1,0,106,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidRelationship_ExpOnParent,5,1,0,126,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidRelationship_ExpOnParent_RelatedToOne,6,1,0,143,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidRelatedExclude,5,1,0,165,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidExclude,4,1,0,180,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerRequestIT,overlaidDataReaderException,4,1,0,191,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerStackIT,addOverlay,5,1,1,33,0,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerStackIT,findForParent,3,1,1,47,0,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerStackIT,redefineToOne,5,1,0,53,1,,
agrest,io.agrest.cayenne.GET,EntityOverlay_PerStackIT,overlay_HidingId,5,1,0,76,1,,
agrest,io.agrest.cayenne.GET,ExpIT,map,4,1,0,28,1,,
agrest,io.agrest.cayenne.GET,ExpIT,map_Params,4,1,0,42,1,,
agrest,io.agrest.cayenne.GET,ExpIT,bare,4,1,0,57,1,,
agrest,io.agrest.cayenne.GET,ExpIT,list,4,1,0,73,1,,
agrest,io.agrest.cayenne.GET,ExpIT,list_Params,4,1,0,88,1,,
agrest,io.agrest.cayenne.GET,ExpIT,list_Params_Repeating,4,1,0,103,1,,
agrest,io.agrest.cayenne.GET,ExpIT,list_Params_Timestamp,4,1,0,119,1,,
agrest,io.agrest.cayenne.GET,ExpIT,in_Array,5,1,0,133,1,,
agrest,io.agrest.cayenne.GET,ExpIT,notIn_Array,5,1,0,152,1,,
agrest,io.agrest.cayenne.GET,ExpIT,outer,5,1,0,170,1,,
agrest,io.agrest.cayenne.GET,ExpIT,outer_Relationship,5,1,0,188,1,,
agrest,io.agrest.cayenne.GET,ExpIT,outer_To_Many_Relationship,5,1,0,206,1,,
agrest,io.agrest.cayenne.GET,ExpIT,in_TwoObjects,4,1,0,224,1,,
agrest,io.agrest.cayenne.GET,ExpIT,in_TwoRelatedObjects,5,1,0,238,1,,
agrest,io.agrest.cayenne.GET,ExpIT,notIn_ById,5,1,0,256,1,,
agrest,io.agrest.cayenne.GET,ExpIT,notIn_By2Ids,5,1,0,273,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_MatchSingleQuote,4,1,0,291,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_MatchDoubleQuote,4,1,0,309,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_SingleChar_Pattern,4,1,0,327,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_MultiChar_Pattern,4,1,0,345,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_SingleChar_Pattern_Escape,4,1,0,363,1,,
agrest,io.agrest.cayenne.GET,ExpIT,like_MultiChar_Pattern_Escape,4,1,0,382,1,,
agrest,io.agrest.cayenne.GET,ExposedIdIT,byId,4,1,0,26,1,,
agrest,io.agrest.cayenne.GET,ExposedIdIT,includeFrom,6,1,0,38,1,,
agrest,io.agrest.cayenne.GET,ExposedIdIT,includeTo,6,1,0,51,1,,
agrest,io.agrest.cayenne.GET,Exp_DisallowedIT,dbExp,4,1,0,24,1,,
agrest,io.agrest.cayenne.GET,Exp_PropFilter_Overlay_RequestIT,noNameThanName,5,1,0,31,1,,
agrest,io.agrest.cayenne.GET,Exp_PropFilter_Overlay_RequestIT,nameAsDateThenAsString,5,1,0,54,1,,
agrest,io.agrest.cayenne.GET,Exp_PropFilter_Overlay_RuntimeIT,expOnHiddenProperty,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,IncludeIT,related,6,1,0,29,1,,
agrest,io.agrest.cayenne.GET,IncludeIT,orderOfInclude,9,1,0,49,1,,
agrest,io.agrest.cayenne.GET,IncludeIT,phantom,7,1,0,69,1,,
agrest,io.agrest.cayenne.GET,IncludeIT,phantom_OverExplicitJoinTable,7,1,0,85,1,,
agrest,io.agrest.cayenne.GET,IncludeIT,startLimit,8,1,0,113,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectCayenneExpIT,mapBy_ToMany_WithCayenneExp,5,1,0,28,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectCayenneExpIT,toMany_CayenneExp,5,1,0,49,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectCayenneExpIT,toMany_CayenneExpById,6,1,0,68,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,pathAttribute,4,1,0,27,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,pathRelationship,5,1,0,38,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToOne,5,1,0,52,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany,5,1,0,67,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany_ById,5,1,0,86,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany_ByRelatedId,6,1,0,106,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany_ByRelatedAttribute,6,1,0,126,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany_ByRelatedDate,6,1,0,150,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,mapBy_ToMany_WithExp,5,1,0,174,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_Sort,5,1,0,195,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_SortPath,6,1,0,213,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_SortPath_Dir,6,1,0,238,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_Exp,5,1,0,262,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_ExpById,6,1,0,281,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_Exclude,5,1,0,302,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_IncludeRelated,6,1,0,320,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_IncludeArrayRelated,6,1,0,344,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_IncludeMapRelated,6,1,0,367,1,,
agrest,io.agrest.cayenne.GET,IncludeObjectIT,toMany_IncludeExtMapRelated,6,1,0,390,1,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,insertTestData,5,1,0,31,0,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,depth100_Default,3,1,0,38,1,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,depth0_DefaultIncludes,3,1,0,48,1,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,depth0,3,1,0,58,1,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,depth1,3,1,0,69,1,,
agrest,io.agrest.cayenne.GET,Include_MaxPathDepthIT,depth2,3,1,0,80,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,superclass,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,superclass_Includes,4,1,0,47,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,superclass_Includes_Relationships,6,1,0,67,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,superclass_Excludes,4,1,0,96,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,subclass,4,1,0,116,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,relatedSuperclass,5,1,0,130,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,relatedSuperclass_IncludeRelationships,6,1,0,155,1,,
agrest,io.agrest.cayenne.GET,InheritanceIT,relatedSubclass,5,1,0,187,1,,
agrest,io.agrest.cayenne.GET,MapByIT,mapByRootEntity,4,1,0,28,1,,
agrest,io.agrest.cayenne.GET,MapByIT,mapBy_RelatedId,5,1,0,44,1,,
agrest,io.agrest.cayenne.GET,MapByIT,mapBy_OverRelationship,5,1,0,65,1,,
agrest,io.agrest.cayenne.GET,MapBy_MaxPathDepthIT,insertTestData,4,1,0,30,0,,
agrest,io.agrest.cayenne.GET,MapBy_MaxPathDepthIT,depth100_Default,3,1,0,36,1,,
agrest,io.agrest.cayenne.GET,MapBy_MaxPathDepthIT,depth0,3,1,0,46,1,,
agrest,io.agrest.cayenne.GET,NaturalIdIT,selectById,6,1,0,29,1,,
agrest,io.agrest.cayenne.GET,NaturalIdIT,selectById_MultiId,6,1,0,44,1,,
agrest,io.agrest.cayenne.GET,PersistentWithExtraAnnotatedPropertiesIT,root,5,1,0,29,1,,
agrest,io.agrest.cayenne.GET,PersistentWithExtraAnnotatedPropertiesIT,includeRelationship,5,1,0,40,1,,
agrest,io.agrest.cayenne.GET,PersistentWithExtraAnnotatedPropertiesIT,includeRelationshipAttributes,5,1,0,52,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Annotations_InheritanceIT,aie1super,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Annotations_InheritanceIT,aie1super_RequestOverlay,4,1,0,47,1,,
agrest,io.agrest.cayenne.GET,PropFilter_OverlayIT,implicit,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,PropFilter_OverlayIT,explicit,4,1,0,39,1,,
agrest,io.agrest.cayenne.GET,PropFilter_OverlayIT,explicit_ToMany,5,1,0,50,1,,
agrest,io.agrest.cayenne.GET,PropFilter_OverlayIT,id,4,1,0,68,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Request_InheritanceIT,super_ExcludeSuperAttributes,4,1,0,29,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Request_InheritanceIT,super_ExcludeSubAttributes,4,1,0,45,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Request_InheritanceIT,super_ReincludeSuperAttributes,4,1,0,61,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance1IT,super_ExcludeSuperAttributes,4,1,0,30,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance2IT,super_ExcludeSubAttributes,4,1,0,31,1,,
agrest,io.agrest.cayenne.GET,PropFilter_Overlay_Runtime_Inheritance3IT,super_ReincludeSuperAttributes,4,1,0,33,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_AnnotationsIT,annotationReadableFlag_Attributes,4,1,0,25,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_AnnotationsIT,annotationReadableFlag_Relationship,5,1,0,37,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_AnnotationsIT,readWithInclude_ToManyToOne_MiddleIdNotReadable,5,1,0,52,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,evenFilter,3,1,0,36,0,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,oddFilter,3,1,0,40,0,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,rootFilter_InRequest,4,1,0,44,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,relatedFilter_ToOne,5,1,0,63,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,relatedFilter_ToMany,5,1,0,85,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,filter_InStack,4,1,0,106,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,filteredPagination1,4,1,0,118,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,filteredPagination2,4,1,0,142,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_OverlayIT,filteredPagination3,4,1,0,166,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Request_InheritanceIT,super_FilterSuperAttributes,4,1,0,30,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Request_InheritanceIT,super_FilterSubAttributes,4,1,0,47,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Request_InheritanceIT,super_FilterSuperAttributesAtSub,4,1,0,64,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Request_InheritanceIT,super_FilterSuperAttributesAtSubIgnoreSuper,4,1,0,82,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance1IT,super_FilterSuperAttributes,4,1,0,30,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance2IT,super_FilterSubAttributes,4,1,0,31,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance3IT,super_FilterSuperAttributesAtSub,4,1,0,35,1,,
agrest,io.agrest.cayenne.GET,ReadFilter_Overlay_Runtime_Inheritance4IT,super_FilterSuperAttributesAtSubIgnoreSuper,4,1,0,35,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,toMany_CompoundId,5,1,0,37,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,validRel_ToOne_CompoundId,5,1,0,55,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,validRel_ToMany,5,1,0,71,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,validRel_ToOne,5,1,0,89,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,invalidRel,3,1,0,107,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,toManyJoin,6,1,0,114,1,,
agrest,io.agrest.cayenne.GET,RelatedIT,byParentCompoundDbId,5,1,0,138,1,,
agrest,io.agrest.cayenne.GET,Request_EntityAttributeIT,request_Property,4,1,0,26,1,,
agrest,io.agrest.cayenne.GET,Request_EntityAttributeIT,request_Property_Exclude,4,1,0,39,1,,
agrest,io.agrest.cayenne.GET,Request_EntityAttributeIT,request_ShadowProperty,4,1,0,51,1,,
agrest,io.agrest.cayenne.GET,Request_EntityAttributeIT,request_ShadowProperty_Exclude,4,1,0,65,1,,
agrest,io.agrest.cayenne.GET,Resolvers_AutoDetectIT,viaParentExpResolver,6,1,0,27,1,,
agrest,io.agrest.cayenne.GET,Resolvers_AutoDetectIT,viaParentIdsResolver,6,1,0,53,1,,
agrest,io.agrest.cayenne.GET,Resolvers_CombinationsIT,loadData,7,1,0,39,0,,
agrest,io.agrest.cayenne.GET,Resolvers_CombinationsIT,provideTestInputs,3,1,0,70,0,,
agrest,io.agrest.cayenne.GET,Resolvers_CombinationsIT,toManyToOne,4,1,3,90,0,,
agrest,io.agrest.cayenne.GET,Resolvers_CombinationsIT,toOneToMany,4,1,3,111,0,,
agrest,io.agrest.cayenne.GET,Resolvers_MixedIT,alt_resolver__parentids_joint_prefetch,7,1,0,37,1,,
agrest,io.agrest.cayenne.GET,Resolvers_MixedIT,alt_mix_up_relations,7,1,0,70,1,,
agrest,io.agrest.cayenne.GET,Resolvers_PojoToPersistentIT,fail,3,1,1,34,0,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToManyIT,jointPrefetchResolver,6,1,0,30,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToManyIT,queryWithParentIdsResolver,6,1,0,56,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToOneIT,jointPrefetchResolver,6,1,0,30,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToOneIT,queryWithParentIdsResolver,6,1,0,53,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToOneIT,queryWithParentIdsResolver_Pagination,6,1,0,75,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToOneIT,queryWithParentQualifierResolver,6,1,0,104,1,,
agrest,io.agrest.cayenne.GET,Resolvers_Related_ToOneIT,queryWithParentQualifierResolver_NoFetchIfNoParent,6,1,0,126,1,,
agrest,io.agrest.cayenne.GET,Resolvers_RootIT,viaQueryResolver,6,1,0,37,1,,
agrest,io.agrest.cayenne.GET,Resolvers_RootIT,viaCustomResolver,6,1,0,62,1,,
